Topic,Timestamp,Words,Frequency
87,2009,"hiv1, siv, hiv, virus, tcellbased",5
87,2010,"hiv, gp140, fty720, antibodies, affinity",6
87,2011,"hiv, hiv1, antibodies, v1v2, pg9",11
87,2012,"hiv1, hiv, antibodies, cbf, 10e8",10
87,2013,"hiv1, monoclonal, antibodies, antibody, neutralizing",12
87,2014,"hiv1, siv, antibodies, env, gp41",9
87,2015,"hiv1, serinc5, nef, serinc3, infectivity",9
87,2016,"hiv1, viral, antiretroviral, rebound, virus",6
87,2017,"shiv, hiv, neutralizing, cows, broadly",3
87,2018,"hiv1, gag, bnab, antibody, viral",5
87,2019,"hiv1, env, gp120, rc1, hiv",6
87,2020,"hiv1, hiv, proviral, siv, antiretroviral",5
87,2021,"lipidrich, hivlike, staving, molecule, drove",1
87,2022,"hiv, hiv1, bgc, antibodies, antibody",4
88,2006,"kleiner, assault, kurt, portable, theyre",1
88,2008,"batteries, electrify, microdevices, battery, lithiumion",3
88,2009,"battery, batteries, lithiumion, lifepo4, lithium",4
88,2010,"sperling, motoring, reinvention, ultrasmall, vehicles",1
88,2011,"superbattery, scrosati, bruno, lithiumion, charging",2
88,2012,"a123, maker, battery, cleantechnology, darling",2
88,2013,"lithiumsulphur, vogue, batteries, sulphur, benefit",1
88,2014,"battery, batteries, electroactive, storage, flow",7
88,2015,"batteries, battery, lithium, energy, aluminiumion",13
88,2016,"battery, batteries, rfb, conductors, lithiumion",4
88,2017,"batteries, electrodes, battery, liqiang, yunlong",4
88,2018,"lithium, batteries, battery, lithiumion, fuel",12
88,2019,"batteries, lithium, battery, li0, lithiumion",9
88,2020,"batteries, lithium, battery, lithiumion, metal",6
88,2021,"batteries, battery, lithium, lithiumion, electrolyte",21
88,2022,"batteries, battery, lithium, cathode, lithiumion",14
89,2006,"fusion, iter, bubble, reactor, bubblefusion",16
89,2007,"bubblefusion, fusion, purdues, inquiry, purdue",6
89,2008,"purdue, fusion, rusi, iter, taleyarkhan",4
89,2009,"iter, fusion, reactor, debarred, project",7
89,2010,"fusion, iter, reactor, project, ignition",10
89,2011,"fusion, iter, fusionenergy, chapman, earthmonitoring",3
89,2012,"ignition, fusion, facility, laser, iter",7
89,2013,"fusion, reactor, radiationfree, iter, boron",4
89,2014,"fusion, iter, fuel, reactor, implosion",11
89,2015,"fusion, bigot, refocus, iter, directorgeneral",1
89,2016,"reactor, fusion, iter, klinger, ablationcooled",4
89,2017,"pauses, eager, reactor, fusion, 500",1
89,2018,"fusionenergy, pilot, academies, boilers, fusion",3
89,2019,"fusion, reactor, ignition, disruptions, iter",8
89,2020,"fusion, soap, reactor, optimize, recipe",2
89,2021,"fusion, reactor, neoclassical, w7x, stellarator",7
89,2022,"fusion, tokamak, plasma, iter, reactor",10
90,2005,"parasitize, seize, honeybees, nest, queen",1
90,2006,"bees, hive, bee, honeybee, pollinators",3
90,2007,"bees, stung, youve, queens, honeybee",3
90,2008,"gullible, honeybees, imagination, bees, credit",1
90,2009,"strawberry, pesticides, pesticide, sour, iodide",2
90,2010,"bees, fumigant, fume, bumblebees, bumblebee",4
90,2011,"bees, bumblebees, pollinating, bee, honeybee",4
90,2012,"pesticides, neonicotinoid, bumblebees, colony, pesticide",5
90,2013,"bees, bee, pesticide, bumblebees, pollinators",8
90,2014,"neonicotinoid, honeybees, bees, bumblebees, declines",7
90,2015,"bees, bee, neonicotinoid, pesticides, bumblebees",18
90,2016,"bee, bees, pollinators, mellifera, nectar",9
90,2017,"bees, pollinators, flowers, neonicotinoids, bee",15
90,2018,"bees, neonicotinoids, pesticides, sulfoximinebased, bumblebee",6
90,2019,"bees, allotment, transetti, bee, beekeeping",4
90,2020,"bees, bite, uninterpretable, 3000yearold, bee",2
90,2021,"bees, bee, stressors, agrochemicals, pollinators",5
90,2022,"bees, flowers, coffee, pollinators, pollen",5
91,2006,"cryopyrin, inflammasome, goutassociated, uric, nalp3",5
91,2007,"microvillus, rab8, exactly, traffic, inclusion",1
91,2008,"inflammasome, adjuvants, unfoldedprotein, draper, nalp3",4
91,2009,"inflammasome, aim2, fas, nlrp3, caspase",8
91,2010,"cholesterol, atherogenesis, nlrp3, inflammasome, antiatherosclerotic",2
91,2011,"caspase8, inflammasome, necrosis, fadd, apoptosis",16
91,2012,"sirt2, inflammasome, necrosis, rip1, nlrp3",11
91,2013,"nleb, cd3, inflammasomes, arginine, death",4
91,2014,"ripk1, lps, caspase11, inflammasome, inflammatory",9
91,2015,"necroptosis, hdac2, inflammation, il6, tet2",2
91,2016,"ripk1, necroptosis, nek7, inflammasome, nlrp3",7
91,2017,"inflammasome, nlrp9b, gasderminddependent, dhx9, rnabound",2
91,2018,"nlrp3, lubac, inflammasome, p2rx7, otulin",8
91,2019,"caspase8, nlrp3, inflammasome, necroptosis, nek7",6
91,2020,"ripk1, inflammasome, caspase8, n4bp1, aim2",7
91,2021,"nlrp1, inflammasome, aim2, dpp9, ct",5
91,2022,"nlrp3, lacc1, inflammasome, inflammatory, lrr",3
91,2023,"nlrp3, disc, nacht, inflammasome, nek7",1
92,2006,"actin, rhoa, wave1, myosin, nck",8
92,2007,"kinesin, waits, septin, spindle, polarity",5
92,2008,"ecadherin, actin, myosin, sarcomeres, homophilic",7
92,2009,"actin, arp23, kinesin, flickers, constriction",5
92,2010,"actin, myosin, wrc, actomyosin, cytoskeleton",9
92,2011,"actomyosin, forces, rounding, mechanotransduction, filamin",7
92,2012,"dynein, aaa, motor, atpase, epithelial",7
92,2013,"epithelial, migration, arpin, spindle, rounding",4
92,2014,"convergent, extension, toll, elongation, anteriorposterior",3
92,2015,"myosin, filaments, apoptotic, apicobasal, tissue",9
92,2016,"tricellular, orient, junctions, tcjs, gfpmud",3
92,2017,"extrusion, force, epithelial, integrin, integrins",9
92,2018,"dynein, dynactin, fluidlike, epithelial, dyneins",5
92,2019,"dynein, forces, myoii, microtubule, vitelline",5
92,2020,"myosin, actin, 10s, shutdown, myosin2",4
92,2021,"extrusion, durotaxis, gradient, stiffness, cell",4
92,2022,"actin, factin, viscosity, actinbinding, dynein",6
92,2023,"adhesion, multicellular, cellcell, molecules, native",1
93,2014,"kiser, barbara, picks, reviews, books",8
93,2015,"kiser, barbara, picks, reviews, books",26
93,2016,"kiser, barbara, picks, reviews, books",30
93,2017,"kiser, barbara, picks, reviews, books",32
93,2018,"kiser, barbara, picks, reviews, books",4
93,2019,"kiser, barbara, picks, reviews, books",1
94,2005,"relaunch, revenues, soviet, russia, missions",1
94,2006,"russian, russia, litvinenko, g8, ukraine",7
94,2007,"russian, russia, sputnik, saltykov, russias",7
94,2008,"russias, russian, academy, russia, prodigals",5
94,2009,"sagdeev, roald, stature, russias, policies",2
94,2010,"russia, russias, russian, glasnost, usrussia",6
94,2011,"russia, glorious, knowledgedriven, megagrants, loosen",2
94,2012,"russian, putin, putins, ussrs, vladimir",5
94,2013,"russian, academy, russia, reforms, soviet",7
94,2014,"russian, russia, ukraine, russias, crimean",8
94,2015,"russian, russia, russias, livanov, roulette",5
94,2016,"russian, russia, ukraine, putin, sovietera",7
94,2017,"russian, siddiqi, gulag, asif, immortalized",3
94,2018,"russian, putin, mediocrity, researched, ackerman",4
94,2019,"spacefunding, novichok, uprising, ukraines, stumbles",2
94,2020,"russiachina, putins, vladimir, stagnation, russia",2
94,2021,"dyatlov, sixtyyearold, russian, literacy, russia",2
94,2022,"ukraine, russian, russia, russias, ukrainian",26
95,2005,"adsorbent, germanate, gold, venues, sheltered",2
95,2006,"hydrogen, catalysts, photocatalyst, methanol, knew",3
95,2007,"gold, golds, catalysts, catalytic, eke",4
95,2008,"catalysts, gold, catalysing, inert, precious",2
95,2009,"catalysts, zeolites, thinner, ryong, ryoo",5
95,2010,"molybdenumoxo, catalyst, catalysts, hydrogen, dieselcar",2
95,2011,"catalystcoated, wafer, splits, sunlight, falling",1
95,2012,"automotive, commercialized, electrocatalyst, fuelcell, electrocatalysts",1
95,2013,"methanol, hydrogen, aqueousphase, pem, dehydrogenation",4
95,2014,"co2, fuel, oxidederived, copper, liquid",2
95,2015,"catalysts, metal, bifunctional, diesel, zeevi",5
95,2016,"catalyst, catalysts, olefins, electrocatalytic, oxidation",17
95,2017,"catalyst, catalysts, hydrogen, oxide, methanol",11
95,2018,"platinum, monoxide, dogmabreaking, catalysts, velocityresolved",2
95,2019,"catalyst, methanol, catalysts, pdmo, pt",5
95,2020,"catalyst, catalysts, ethylene, copper, efficiency",12
95,2021,"catalysts, pt, catalyst, platinum, hydrogen",9
95,2022,"catalysts, catalyst, oxygen, oxidation, metal",14
96,2006,"moon, chondrule, moonbase, seedlike, chondrules",5
96,2007,"moon, lunar, wellmixed, sunniest, smart1",4
96,2008,"lunar, asteroids, moon, asteroid, nearearth",5
96,2009,"moon, lunar, nasa, tosses, convinces",8
96,2010,"lunar, moon, meteoritelike, surfacedating, waterless",5
96,2011,"farside, companion, moons, moon, lunar",4
96,2012,"lunar, bombardment, crater, moon, moons",9
96,2013,"chelyabinsk, meteor, asteroid, lunar, moon",10
96,2014,"lunar, asteroids, regolith, asteroid, moon",13
96,2015,"lunar, moon, inclination, chondrules, collisionless",7
96,2016,"moon, lunar, imbrium, moons, polar",8
96,2017,"mantles, ejected, makeup, asteroid, crust",1
96,2018,"gouged, asteroid, bashing, perished, treedwelling",3
96,2019,"lunar, moon, hses, bennu, moons",7
96,2020,"boulders, asteroid, lunar, carbonaceous, moon",4
96,2021,"subcentimetre, moon, carbonaceous, unconsolidated, asteroids",5
96,2022,"lunar, moon, longcirculating, debris, smash",3
97,2005,"anxiety, glyoxalase, glutathione, reductase, hovatta",2
97,2006,"ketamine, psychedelic, depression, club, comfortably",5
97,2007,"tamiflu, passageways, hastens, suicidal, drugs",4
97,2008,"cravings, depression, addiction, cocaine, antidepressant",10
97,2009,"modafinils, addicts, neuropsychologist, addicted, addictive",2
97,2010,"cocaine, abuse, intake, microrna, drug",3
97,2011,"antidepressant, ketamine, neuropsin, nmdar, psychedelic",7
97,2012,"cocaine, drugevoked, cocaineinduced, depotentiation, potentiation",6
97,2013,"drugseeking, compulsive, prelimbic, cocaine, boozy",2
97,2014,"nutt, stumbling, cocaine, brains, terror",3
97,2015,"depression, ketamine, addiction, binge, rave",11
97,2016,"antidepressant, ketamine, nmdar, rsketamine, 2r6rhnk",6
97,2017,"gpe, ketamine, cocainetriggered, cocaine, depression",5
97,2018,"lhb, ketamine, habenula, antidepressant, bursting",5
97,2019,"depression, esketamine, moodaltering, teas, antidepressant",2
97,2020,"epivario, psychotherapy, shortlisted, ptsd, formula",1
97,2021,"ketamine, antidepressant, psychedelic, ibogaine, 4ebp2",7
97,2022,"psychedelic, ketamine, drugs, depression, addiction",20
98,2006,"lifespan, resveratrol, restriction, calorie, highcalorie",4
98,2007,"lifespan, longevity, ageing, eif4e, elegans",7
98,2008,"lifespan, dauer, instinct, elegans, larval",3
98,2009,"lifespan, longevity, restriction, dietary, elegans",9
98,2010,"lifespan, longevity, ageing, elegans, daf16",7
98,2011,"lifespan, elegans, longevity, restriction, ageing",12
98,2012,"lifespan, longevity, caloric, sirt6, restriction",9
98,2013,"ageing, longevity, lifespan, mitochondrial, mitonuclear",6
98,2014,"lifespan, elegans, ketoglutarate, tor, caenorhabditis",5
98,2015,"longevity, lifespan, elegans, caenorhabditis, mitophagy",3
98,2016,"lifespan, mitochondrial, ageing, longevity, restriction",9
98,2017,"lifespan, elegans, longevity, ageing, h3k4me3",7
98,2018,"sirt6, longevity, h19, lifespan, cynomolgus",6
98,2019,"lifespan, longevity, excitation, elegans, cytoprotective",5
98,2020,"ageing, elegans, deterioration, baz2b, baz2",1
98,2021,"lifespan, ageing, longevity, trf, itrfmediated",4
98,2022,"3hpaas, 3hp, lifespan, hphd1, propionate",3
99,2005,"proresilin, resilin, elastic, highresilience, photochemically",1
99,2006,"colloids, 545546, alfons, blaaderen, 2006101038439545a",2
99,2007,"crystals, colloidal, smallestever, simplecubic, polymer",2
99,2009,"particles, colloidal, squeeze, youre, variety",5
99,2010,"electrophoresis, particles, trapping, electrostatic, krishnan",7
99,2011,"colloidal, vernier, selftemplating, m13, coffeering",7
99,2012,"colloidal, selfassembly, particles, hydrogels, directional",14
99,2013,"hydrogels, colloidal, polymer, stiff, polyisocyanide",6
99,2014,"rafts, colloidal, radicals, gel, nanoparticle",4
99,2015,"repulsion, cartilage, hydrogel, nanosheets, orthogonally",3
99,2016,"polymer, microactuators, liquids, liquid, colloidal",6
99,2017,"hydrogels, liquidcrystal, adhesive, colloidal, cups",9
99,2018,"cages, symmetrical, silica, micelles, surfactant",4
99,2019,"elastic, colloidal, polymer, crystals, crosslinking",6
99,2020,"crystals, colloidal, particles, catenation, nanosheets",10
99,2021,"colloidal, hydrogels, nematic, mesocrystals, particles",7
99,2022,"colloidal, crystals, 2d, objects, capillary",7
100,2007,"gravitational, waves, cosmological, gradually, constrained",1
100,2008,"gravitational, gravitationalwave, detector, trudy, gravitywave",4
100,2009,"ripples, gravitational, gravity, waves, chased",4
100,2010,"whispers, gravitys, proof, positive, gravitational",1
100,2011,"gravitationalwave, indoaustralian, europeanled, blaze, slips",2
100,2012,"detectors, rips, inductance, gravitational, spacetime",2
100,2013,"laws, conflict, law, holes, behaviours",1
100,2014,"gravitational, waves, gravitationalwave, bicep2, bang",12
100,2015,"gravitational, waves, ligo, bicep2, ripples",7
100,2016,"gravitationalwave, gravitational, waves, ligo, ripples",26
100,2017,"gravitational, waves, gravitationalwave, ligo, ligos",15
100,2018,"gravitationalwave, gravitational, hubble, ligo, waves",5
100,2019,"gravitational, hawking, gravitationalwave, ligo, waves",12
100,2020,"gravitationalwave, gravitational, blackhole, black, waves",6
100,2021,"wanda, merced, chirps, diaz, gravitational",1
101,2006,"gloomier, medics, schools, incidence, depression",1
101,2007,"masters, colin, victoria, psychiatric, mental",1
101,2009,"overreach, psychiatrists, revisions, secrecy, psychiatry",1
101,2010,"mental, illness, psychiatry, manual, sartorius",4
101,2011,"mental, mentalhealth, illness, overreach, accused",7
101,2012,"psychiatry, mental, rife, dispossessed, scandalously",5
101,2013,"mental, psychiatry, stigma, manual, illness",8
101,2014,"mental, depression, suicide, mentalhealth, stigma",11
101,2015,"mental, substanceuse, mentalhealth, health, disorders",8
101,2016,"mental, migrants, mentalhealth, refugees, psychiatrist",8
101,2017,"selfharm, insel, mentalhealth, mental, traction",2
101,2018,"adolescence, mental, depression, adolescents, adolescent",9
101,2019,"mental, health, mentalhealth, mindset, illness",11
101,2020,"mental, mentalhealth, psychiatry, depression, illness",9
101,2021,"mentalhealth, mental, depression, anxiety, unicef",5
101,2022,"mental, adolescents, health, mentalhealth, youth",9
102,2006,"stem, leukaemia, pten, leukaemic, normal",5
102,2007,"murine, leukaemia, tall, events, lymphomaprone",2
102,2008,"leukaemia, pten, pml, irf4, lymphoblastic",5
102,2009,"amls, ifn, mek, myeloid, hscs",3
102,2010,"leukaemia, myelodysplasia, osteoprogenitors, mesenchymal, dicer1",2
102,2011,"leukaemia, myeloid, notch, subclones, myelodysplasia",9
102,2012,"leukaemia, etp, myeloid, acute, idh1",6
102,2013,"leukaemia, bimodal, nras, aml1eto, dividing",6
102,2014,"hscs, leukaemia, preleukaemic, ependymomas, aml",9
102,2015,"cml, leukaemia, cll, myeloid, imatinib",7
102,2016,"leukaemia, myeloid, lscs, idh, mutations",9
102,2017,"ascorbate, leukaemia, enl, myeloid, yeats",8
102,2018,"leukaemia, aml, myeloid, acute, mpal",9
102,2019,"leukaemia, cll, aml, myeloid, clonal",7
102,2020,"clonal, leukaemia, haematopoietic, mutations, clones",7
102,2022,"clonal, leukaemia, aml, myeloid, haematopoiesis",5
103,2007,"sell, panels, solar, cheap, going",1
103,2008,"samfets, perovskite, selfassembledmonolayer, gung, concentrator",4
103,2009,"printable, rankings, lane, electrons, joined",1
103,2010,"peelandstamp, diced, sliced, whiskers, cheaper",2
103,2011,"solar, printable, photovoltaics, nanoparticle, cheap",2
103,2012,"solutionprocessed, photovoltaics, solar, allsolidstate, dyesensitized",3
103,2013,"perovskite, solar, perovskites, deposition, efficiency",6
103,2014,"nontoxic, solar, bathsalt, unfriendly, easytomake",3
103,2015,"perovskite, solar, luminescent, dots, dotsinamatrix",3
103,2016,"perovskite, solar, electrolytes, nearsinglecrystalline, yibing",5
103,2017,"perovskite, films, organometallic, polycrystalline, photovoltaic",7
103,2018,"perovskite, halide, perovskites, leds, efficiency",9
103,2019,"perovskite, solar, halide, perovskites, efficiency",11
103,2020,"perovskite, halide, perovskites, epitaxial, lasing",7
103,2021,"perovskite, halide, solar, perovskites, organic",15
103,2022,"perovskite, solar, halide, perovskites, efficiency",18
103,2023,"voc, pce, perovskite, ev, diammonium",1
104,2005,"sleep, wakefulness, sleeping, rem, memory",8
104,2006,"sleep, rem, remon, flipflop, eeg",10
